DemandRegion,Product,ShipmentSize,ServiceLevel,Period,DemandBundle,AmountDemanded,SolverInclude
ST_23993_FD_MS_JACKSON_39206-3332,FD,Outbound,FDS_SVC,Peak_2021,ST_23993_FD_MS_JACKSON_39206-3332,1068,Yes
ST_23995_FD_TN_JACKSON_38305-2483,FD,Outbound,FDS_SVC,Peak_2021,ST_23995_FD_TN_JACKSON_38305-2483,789,Yes
ST_23996_FD_TN_Erin_37061,FD,Outbound,FDS_SVC,Peak_2021,ST_23996_FD_TN_Erin_37061,662,Yes
ST_23997_FD_OK_TULSA_74106-4856,FD,Outbound,FDS_SVC,Peak_2021,ST_23997_FD_OK_TULSA_74106-4856,1523,Yes
ST_239_DT_VA_Norfolk_23502-2519,DT,Outbound,DTR_SVC,Peak_2021,ST_239_DT_VA_Norfolk_23502-2519,4176,Yes
ST_23_DT_PA_Washington_15301-2701,DT,Outbound,DTR_SVC,Peak_2021,ST_23_DT_PA_Washington_15301-2701,1080,Yes
ST_24001_FD_TX_CORPUS CHRISTI_78410-2611,FD,Outbound,FDS_SVC,Peak_2021,ST_24001_FD_TX_CORPUS CHRISTI_78410-2611,732,Yes
ST_24003_FD_NY_KINGSTON_12401-1524,FD_Bulk_HV,Outbound,FDS_SVC,Peak_2021,ST_24003_FD_NY_KINGSTON_12401-1524,160,Yes
ST_24003_FD_NY_KINGSTON_12401-1524,FD_NHVRPCK,Outbound,FDS_SVC,Peak_2021,ST_24003_FD_NY_KINGSTON_12401-1524,515,Yes
ST_24005_FD_MI_Mancelona_49659-7942,FD,Outbound,FDS_SVC,Peak_2021,ST_24005_FD_MI_Mancelona_49659-7942,814,Yes
ST_24008_FD_IL_Mount Clare_62009-1232,FD,Outbound,FDS_SVC,Peak_2021,ST_24008_FD_IL_Mount Clare_62009-1232,457,Yes
ST_24009_FD_AR_RUSSELLVILLE_72802-6401,FD,Outbound,FDS_SVC,Peak_2021,ST_24009_FD_AR_RUSSELLVILLE_72802-6401,685,Yes
ST_2400_DT_NJ_Somerdale_08083-1245,DT_Bulk_HV,Outbound,DTR_SVC,Peak_2021,ST_2400_DT_NJ_Somerdale_08083-1245,707,Yes
ST_2400_DT_NJ_Somerdale_08083-1245,DT_Bulk_Non-HV,Outbound,DTR_SVC,Peak_2021,ST_2400_DT_NJ_Somerdale_08083-1245,1337,Yes
ST_24011_FD_MI_N MUSKEGON_49445-3220,FD,Outbound,FDS_SVC,Peak_2021,ST_24011_FD_MI_N MUSKEGON_49445-3220,915,Yes
ST_24012_FD_LA_HOUMA_70364-1427,FD,Outbound,FDS_SVC,Peak_2021,ST_24012_FD_LA_HOUMA_70364-1427,761,Yes
ST_24013_FD_IL_GEORGETOWN_61846-1725,FD,Outbound,FDS_SVC,Peak_2021,ST_24013_FD_IL_GEORGETOWN_61846-1725,882,Yes
ST_24014_FD_WI_KENOSHA_53143-6208,FD,Outbound,FDS_SVC,Peak_2021,ST_24014_FD_WI_KENOSHA_53143-6208,706,Yes
ST_24015_FD_OH_BELLEVUE_44811-9704,FD,Outbound,FDS_SVC,Peak_2021,ST_24015_FD_OH_BELLEVUE_44811-9704,980,Yes
ST_24018_FD_AR_JONESBORO_72401,FD,Outbound,FDS_SVC,Peak_2021,ST_24018_FD_AR_JONESBORO_72401,736,Yes
ST_24019_FD_AL_BIRMINGHAM_35228-2233,FD,Outbound,FDS_SVC,Peak_2021,ST_24019_FD_AL_BIRMINGHAM_35228-2233,1159,Yes
ST_2401_DT_FL_Orlando_32811-2308,DT_Bulk_HV,Outbound,DTR_SVC,Peak_2021,ST_2401_DT_FL_Orlando_32811-2308,1476,Yes
ST_2401_DT_FL_Orlando_32811-2308,DT_Bulk_Non-HV,Outbound,DTR_SVC,Peak_2021,ST_2401_DT_FL_Orlando_32811-2308,2793,Yes
ST_24020_FD_WI_PULASKI_54162,FD,Outbound,FDS_SVC,Peak_2021,ST_24020_FD_WI_PULASKI_54162,928,Yes
ST_24022_FD_IL_DWIGHT_60420-2200,FD,Outbound,FDS_SVC,Peak_2021,ST_24022_FD_IL_DWIGHT_60420-2200,989,Yes
ST_24023_FD_TX_SAN ANGELO_76903-2345,FD,Outbound,FDS_SVC,Peak_2021,ST_24023_FD_TX_SAN ANGELO_76903-2345,582,Yes
ST_24024_FD_AZ_PHOENIX_85051-6521,FD,Outbound,FDS_SVC,Peak_2021,ST_24024_FD_AZ_PHOENIX_85051-6521,1131,Yes
ST_24027_FD_GA_Macon_31210-5611,FD,Outbound,FDS_SVC,Peak_2021,ST_24027_FD_GA_Macon_31210-5611,1151,Yes
ST_24029_FD_AZ_FLAGSTAFF_86004-4032,FD,Outbound,FDS_SVC,Peak_2021,ST_24029_FD_AZ_FLAGSTAFF_86004-4032,864,Yes
ST_2402_DT_ME_Windham_04062-5386,DT,Outbound,DTR_SVC,Peak_2021,ST_2402_DT_ME_Windham_04062-5386,2111,Yes
ST_24030_FD_FL_TALLAHASSEE_32311,FD,Outbound,FDS_SVC,Peak_2021,ST_24030_FD_FL_TALLAHASSEE_32311,506,Yes
ST_24032_FD_NY_CENTRAL ISLIP_11722-2024,FD_Bulk_HV,Outbound,FDS_SVC,Peak_2021,ST_24032_FD_NY_CENTRAL ISLIP_11722-2024,297,Yes
ST_24032_FD_NY_CENTRAL ISLIP_11722-2024,FD_NHVRPCK,Outbound,FDS_SVC,Peak_2021,ST_24032_FD_NY_CENTRAL ISLIP_11722-2024,877,Yes
ST_24036_FD_NY_PHOENIX_13135-3300,FD,Outbound,FDS_SVC,Peak_2021,ST_24036_FD_NY_PHOENIX_13135-3300,781,Yes
ST_24038_FD_TX_ARLINGTON_76014-1225,FD,Outbound,FDS_SVC,Peak_2021,ST_24038_FD_TX_ARLINGTON_76014-1225,1484,Yes
ST_24039_FD_TN_Hohenwald_38462-1316,FD,Outbound,FDS_SVC,Peak_2021,ST_24039_FD_TN_Hohenwald_38462-1316,886,Yes
ST_2403_DT_OH_Berea_44017-1510,DT,Outbound,DTR_SVC,Peak_2021,ST_2403_DT_OH_Berea_44017-1510,1518,Yes
ST_24040_FD_OH_DAYTON_45405-4214,FD,Outbound,FDS_SVC,Peak_2021,ST_24040_FD_OH_DAYTON_45405-4214,914,Yes
ST_24041_FD_PA_LEBANON_17042-5309,FD_Bulk_HV,Outbound,FDS_SVC,Peak_2021,ST_24041_FD_PA_LEBANON_17042-5309,207,Yes
ST_24041_FD_PA_LEBANON_17042-5309,FD_NHVRPCK,Outbound,FDS_SVC,Peak_2021,ST_24041_FD_PA_LEBANON_17042-5309,636,Yes
ST_24044_FD_FL_FORT PIERCE_34950-5149,FD,Outbound,FDS_SVC,Peak_2021,ST_24044_FD_FL_FORT PIERCE_34950-5149,811,Yes
ST_24046_FD_TX_WACO_76710-4855,FD,Outbound,FDS_SVC,Peak_2021,ST_24046_FD_TX_WACO_76710-4855,781,Yes
ST_2404_DT_OH_Cincinnati_45231-1031,DT,Outbound,DTR_SVC,Peak_2021,ST_2404_DT_OH_Cincinnati_45231-1031,2185,Yes
ST_24051_FD_VA_EMPORIA_23847-1276,FD,Outbound,FDS_SVC,Peak_2021,ST_24051_FD_VA_EMPORIA_23847-1276,634,Yes
ST_24052_FD_OH_MIDDLETOWN_45042-3356,FD,Outbound,FDS_SVC,Peak_2021,ST_24052_FD_OH_MIDDLETOWN_45042-3356,798,Yes
ST_24054_FD_OK_DURANT_74701-3701,FD,Outbound,FDS_SVC,Peak_2021,ST_24054_FD_OK_DURANT_74701-3701,841,Yes
ST_24055_FD_NM_CLOVIS_88101-7733,FD,Outbound,FDS_SVC,Peak_2021,ST_24055_FD_NM_CLOVIS_88101-7733,1085,Yes
ST_24058_FD_NY_SYRACUSE_13206-1948,FD,Outbound,FDS_SVC,Peak_2021,ST_24058_FD_NY_SYRACUSE_13206-1948,983,Yes
ST_24059_FD_IN_TERRE HAUTE_47807-4572,FD,Outbound,FDS_SVC,Peak_2021,ST_24059_FD_IN_TERRE HAUTE_47807-4572,949,Yes
ST_2405_DT_MD_North East_21901-3632,DT,Outbound,DTR_SVC,Peak_2021,ST_2405_DT_MD_North East_21901-3632,2047,Yes
ST_24063_FD_TX_BEAUMONT_77701-7613,FD,Outbound,FDS_SVC,Peak_2021,ST_24063_FD_TX_BEAUMONT_77701-7613,928,Yes
ST_24064_FD_LA_SHREVEPORT_71109-2002,FD,Outbound,FDS_SVC,Peak_2021,ST_24064_FD_LA_SHREVEPORT_71109-2002,1001,Yes
ST_24065_FD_NY_WATERTOWN_13601-2537,FD,Outbound,FDS_SVC,Peak_2021,ST_24065_FD_NY_WATERTOWN_13601-2537,1198,Yes
ST_24067_FD_NC_ASHEBORO_27203-5506,FD,Outbound,FDS_SVC,Peak_2021,ST_24067_FD_NC_ASHEBORO_27203-5506,1063,Yes
ST_24068_FD_OH_SARDINIA_45171-0009,FD,Outbound,FDS_SVC,Peak_2021,ST_24068_FD_OH_SARDINIA_45171-0009,1241,Yes
ST_2406_DT_NH_Tilton_03276-5034,DT,Outbound,DTR_SVC,Peak_2021,ST_2406_DT_NH_Tilton_03276-5034,1707,Yes
ST_24070_FD_AZ_COTTONWOOD_86326-4604,FD,Outbound,FDS_SVC,Peak_2021,ST_24070_FD_AZ_COTTONWOOD_86326-4604,580,Yes
ST_24072_FD_OK_OKLAHOMA CITY_73107-1801,FD,Outbound,FDS_SVC,Peak_2021,ST_24072_FD_OK_OKLAHOMA CITY_73107-1801,866,Yes
ST_24073_FD_TX_CENTER_75935-3134,FD,Outbound,FDS_SVC,Peak_2021,ST_24073_FD_TX_CENTER_75935-3134,1206,Yes
ST_24075_FD_DE_WILMINGTON_19805-4605,FD_Bulk_HV,Outbound,FDS_SVC,Peak_2021,ST_24075_FD_DE_WILMINGTON_19805-4605,446,Yes
ST_24075_FD_DE_WILMINGTON_19805-4605,FD_NHVRPCK,Outbound,FDS_SVC,Peak_2021,ST_24075_FD_DE_WILMINGTON_19805-4605,1161,Yes
ST_24078_FD_TX_PALESTINE_75801-5903,FD,Outbound,FDS_SVC,Peak_2021,ST_24078_FD_TX_PALESTINE_75801-5903,523,Yes
ST_24079_FD_PA_Blakslee_18610-1017,FD_Bulk_HV,Outbound,FDS_SVC,Peak_2021,ST_24079_FD_PA_Blakslee_18610-1017,138,Yes
ST_24079_FD_PA_Blakslee_18610-1017,FD_NHVRPCK,Outbound,FDS_SVC,Peak_2021,ST_24079_FD_PA_Blakslee_18610-1017,481,Yes
ST_2407_DT_OH_Wickliffe_44092-1655,DT,Outbound,DTR_SVC,Peak_2021,ST_2407_DT_OH_Wickliffe_44092-1655,1791,Yes
ST_24083_FD_OH_HAMILTON_45011-6012,FD,Outbound,FDS_SVC,Peak_2021,ST_24083_FD_OH_HAMILTON_45011-6012,1184,Yes
ST_24085_FD_WI_RICHLAND CENTER_53581-2543,FD,Outbound,FDS_SVC,Peak_2021,ST_24085_FD_WI_RICHLAND CENTER_53581-2543,702,Yes
ST_24086_FD_FL_CLEARWATER_33755-4908,FD,Outbound,FDS_SVC,Peak_2021,ST_24086_FD_FL_CLEARWATER_33755-4908,1017,Yes
ST_24087_FD_NY_CONKLIN_13748-1110,FD,Outbound,FDS_SVC,Peak_2021,ST_24087_FD_NY_CONKLIN_13748-1110,676,Yes
ST_24088_FD_CO_COLORADO SPGS_80909-6024,FD,Outbound,FDS_SVC,Peak_2021,ST_24088_FD_CO_COLORADO SPGS_80909-6024,664,Yes
ST_24089_FD_AL_McIntosh_36553,FD,Outbound,FDS_SVC,Peak_2021,ST_24089_FD_AL_McIntosh_36553,725,Yes
ST_2408_DT_TX_Greenville_75402-3920,DT,Outbound,DTR_SVC,Peak_2021,ST_2408_DT_TX_Greenville_75402-3920,2178,Yes
ST_24091_FD_MO_KANSAS CITY_64128-1530,FD,Outbound,FDS_SVC,Peak_2021,ST_24091_FD_MO_KANSAS CITY_64128-1530,966,Yes
ST_24092_FD_IL_BELLEVILLE_62223-3801,FD,Outbound,FDS_SVC,Peak_2021,ST_24092_FD_IL_BELLEVILLE_62223-3801,952,Yes
ST_24094_FD_FL_NEWBERRY_32669-2211,FD,Outbound,FDS_SVC,Peak_2021,ST_24094_FD_FL_NEWBERRY_32669-2211,720,Yes
ST_24095_FD_MI_LANSING_48911-2761,FD,Outbound,FDS_SVC,Peak_2021,ST_24095_FD_MI_LANSING_48911-2761,1440,Yes
ST_24096_FD_LA_LIVONIA_70755,FD,Outbound,FDS_SVC,Peak_2021,ST_24096_FD_LA_LIVONIA_70755,558,Yes
ST_24098_FD_OK_KINGSTON_73439,FD,Outbound,FDS_SVC,Peak_2021,ST_24098_FD_OK_KINGSTON_73439,726,Yes
ST_2409_DT_ME_Biddeford_04005-4140,DT,Outbound,DTR_SVC,Peak_2021,ST_2409_DT_ME_Biddeford_04005-4140,2205,Yes
ST_240_DT_FL_New Port Richey_34653-6106,DT_Bulk_HV,Outbound,DTR_SVC,Peak_2021,ST_240_DT_FL_New Port Richey_34653-6106,984,Yes
ST_240_DT_FL_New Port Richey_34653-6106,DT_Bulk_Non-HV,Outbound,DTR_SVC,Peak_2021,ST_240_DT_FL_New Port Richey_34653-6106,2466,Yes
ST_24102_FD_MI_CHESANING_48616-1022,FD,Outbound,FDS_SVC,Peak_2021,ST_24102_FD_MI_CHESANING_48616-1022,781,Yes
ST_24103_FD_MS_MACON_39341-3009,FD,Outbound,FDS_SVC,Peak_2021,ST_24103_FD_MS_MACON_39341-3009,903,Yes
ST_24104_FD_TX_MULESHOE_79347-3403,FD,Outbound,FDS_SVC,Peak_2021,ST_24104_FD_TX_MULESHOE_79347-3403,859,Yes
ST_24107_FD_GA_MORROW_30260-1908,FD,Outbound,FDS_SVC,Peak_2021,ST_24107_FD_GA_MORROW_30260-1908,1498,Yes
ST_24108_FD_MS_MARKS_38646,FD,Outbound,FDS_SVC,Peak_2021,ST_24108_FD_MS_MARKS_38646,1073,Yes
ST_24109_FD_TX_LONGVIEW_75602-3458,FD,Outbound,FDS_SVC,Peak_2021,ST_24109_FD_TX_LONGVIEW_75602-3458,793,Yes
ST_2410_DT_KY_Louisville_40242-3227,DT,Outbound,DTR_SVC,Peak_2021,ST_2410_DT_KY_Louisville_40242-3227,2153,Yes
ST_24110_FD_KY_LOUISVILLE_40214-2823,FD,Outbound,FDS_SVC,Peak_2021,ST_24110_FD_KY_LOUISVILLE_40214-2823,871,Yes
ST_24112_FD_AR_FORREST CITY_72335,FD,Outbound,FDS_SVC,Peak_2021,ST_24112_FD_AR_FORREST CITY_72335,703,Yes
ST_24113_FD_OK_COALGATE_74538-2833,FD,Outbound,FDS_SVC,Peak_2021,ST_24113_FD_OK_COALGATE_74538-2833,787,Yes
ST_24114_FD_OH_PORTSMOUTH_45662-4803,FD,Outbound,FDS_SVC,Peak_2021,ST_24114_FD_OH_PORTSMOUTH_45662-4803,722,Yes
ST_24117_FD_WI_CHIPPEWA FALLS_54729-2472,FD,Outbound,FDS_SVC,Peak_2021,ST_24117_FD_WI_CHIPPEWA FALLS_54729-2472,707,Yes
ST_24118_FD_KY_FRENCHBURG_40322-0547,FD,Outbound,FDS_SVC,Peak_2021,ST_24118_FD_KY_FRENCHBURG_40322-0547,801,Yes
ST_24119_FD_TX_SHERMAN_75090-6358,FD,Outbound,FDS_SVC,Peak_2021,ST_24119_FD_TX_SHERMAN_75090-6358,666,Yes
ST_24121_FD_SC_ANDERSON_29624-3727,FD,Outbound,FDS_SVC,Peak_2021,ST_24121_FD_SC_ANDERSON_29624-3727,1662,Yes
ST_24122_FD_PA_NEW CASTLE_16105-2097,FD,Outbound,FDS_SVC,Peak_2021,ST_24122_FD_PA_NEW CASTLE_16105-2097,870,Yes
ST_24125_FD_TX_N GILMER_75644,FD,Outbound,FDS_SVC,Peak_2021,ST_24125_FD_TX_N GILMER_75644,640,Yes
ST_24127_FD_MS_ABERDEEN_39730-2305,FD,Outbound,FDS_SVC,Peak_2021,ST_24127_FD_MS_ABERDEEN_39730-2305,1068,Yes
ST_24129_FD_OH_MARION_43302-6424,FD,Outbound,FDS_SVC,Peak_2021,ST_24129_FD_OH_MARION_43302-6424,649,Yes
ST_2412_DT_IA_Des Moines_50310-2303,DT,Outbound,DTR_SVC,Peak_2021,ST_2412_DT_IA_Des Moines_50310-2303,2343,Yes
ST_24131_FD_NM_TULAROSA_88352-2015,FD,Outbound,FDS_SVC,Peak_2021,ST_24131_FD_NM_TULAROSA_88352-2015,582,Yes
ST_24132_FD_OH_CLEVELAND_44144-1866,FD,Outbound,FDS_SVC,Peak_2021,ST_24132_FD_OH_CLEVELAND_44144-1866,1706,Yes
ST_24136_FD_NM_ESPANOLA_87532-2889,FD,Outbound,FDS_SVC,Peak_2021,ST_24136_FD_NM_ESPANOLA_87532-2889,1037,Yes
ST_24138_FD_MD_TEMPLE HILLS_20748-5301,FD,Outbound,FDS_SVC,Peak_2021,ST_24138_FD_MD_TEMPLE HILLS_20748-5301,1869,Yes
ST_2413_DT_MN_Brainerd_56401-2806,DT,Outbound,DTR_SVC,Peak_2021,ST_2413_DT_MN_Brainerd_56401-2806,2264,Yes
ST_24140_FD_OH_GARRETTSVILLE_44231-9406,FD,Outbound,FDS_SVC,Peak_2021,ST_24140_FD_OH_GARRETTSVILLE_44231-9406,1041,Yes
ST_24142_FD_WV_ST ALBANS_25177,FD,Outbound,FDS_SVC,Peak_2021,ST_24142_FD_WV_ST ALBANS_25177,745,Yes
ST_24143_FD_TX_ANTHONY_79821,FD,Outbound,FDS_SVC,Peak_2021,ST_24143_FD_TX_ANTHONY_79821,899,Yes
ST_24144_FD_TX_HALLSVILLE_75650-1499,FD,Outbound,FDS_SVC,Peak_2021,ST_24144_FD_TX_HALLSVILLE_75650-1499,606,Yes
ST_24147_FD_AZ_ELOY_85131,FD,Outbound,FDS_SVC,Peak_2021,ST_24147_FD_AZ_ELOY_85131,1047,Yes
ST_24149_FD_KY_MAYFIELD_42066-3209,FD,Outbound,FDS_SVC,Peak_2021,ST_24149_FD_KY_MAYFIELD_42066-3209,717,Yes
ST_2414_DT_TX_Aransas Pass_78336-4600,DT,Outbound,DTR_SVC,Peak_2021,ST_2414_DT_TX_Aransas Pass_78336-4600,1523,Yes
ST_24150_FD_AL_Birmingham_35215,FD,Outbound,FDS_SVC,Peak_2021,ST_24150_FD_AL_Birmingham_35215,1057,Yes
ST_24151_FD_AZ_CHINO VALLEY_86323,FD,Outbound,FDS_SVC,Peak_2021,ST_24151_FD_AZ_CHINO VALLEY_86323,797,Yes
ST_24152_FD_MD_SALISBURY_21801-3327,FD,Outbound,FDS_SVC,Peak_2021,ST_24152_FD_MD_SALISBURY_21801-3327,1014,Yes
ST_24153_FD_AR_POCAHONTAS_72455-3640,FD,Outbound,FDS_SVC,Peak_2021,ST_24153_FD_AR_POCAHONTAS_72455-3640,569,Yes
ST_24154_FD_AR_CLARENDON_72029-2718,FD,Outbound,FDS_SVC,Peak_2021,ST_24154_FD_AR_CLARENDON_72029-2718,750,Yes
ST_24155_FD_GA_ADAIRSVILLE_30103-2014,FD,Outbound,FDS_SVC,Peak_2021,ST_24155_FD_GA_ADAIRSVILLE_30103-2014,728,Yes
ST_24156_FD_GA_Harlem_30814,FD,Outbound,FDS_SVC,Peak_2021,ST_24156_FD_GA_Harlem_30814,856,Yes
ST_24157_FD_LA_SHREVEPORT_71107-2825,FD,Outbound,FDS_SVC,Peak_2021,ST_24157_FD_LA_SHREVEPORT_71107-2825,809,Yes
ST_24158_FD_WI_GREEN BAY_54303-4569,FD,Outbound,FDS_SVC,Peak_2021,ST_24158_FD_WI_GREEN BAY_54303-4569,473,Yes
ST_24159_FD_SC_North Charleston_29406,FD,Outbound,FDS_SVC,Peak_2021,ST_24159_FD_SC_North Charleston_29406,1230,Yes
ST_2415_DT_WA_Lake Stevens_98258-2541,DT,Outbound,DTR_SVC,Peak_2021,ST_2415_DT_WA_Lake Stevens_98258-2541,2936,Yes
ST_24161_FD_OK_MCLOUD_74851-8119,FD,Outbound,FDS_SVC,Peak_2021,ST_24161_FD_OK_MCLOUD_74851-8119,492,Yes
ST_24163_FD_NC_GREENVILLE_27858-4001,FD,Outbound,FDS_SVC,Peak_2021,ST_24163_FD_NC_GREENVILLE_27858-4001,693,Yes
ST_24164_FD_MO_SPRINGFIELD_65802-4631,FD,Outbound,FDS_SVC,Peak_2021,ST_24164_FD_MO_SPRINGFIELD_65802-4631,679,Yes
ST_24165_FD_MO_RAYTOWN_64133-3061,FD,Outbound,FDS_SVC,Peak_2021,ST_24165_FD_MO_RAYTOWN_64133-3061,573,Yes
ST_24167_FD_NY_SIDNEY_13838-1120,FD,Outbound,FDS_SVC,Peak_2021,ST_24167_FD_NY_SIDNEY_13838-1120,1270,Yes
ST_24168_FD_IL_ALTON_62002-3932,FD,Outbound,FDS_SVC,Peak_2021,ST_24168_FD_IL_ALTON_62002-3932,1433,Yes
ST_2416_DT_NV_Henderson_89015-7563,DT,Outbound,DTR_SVC,Peak_2021,ST_2416_DT_NV_Henderson_89015-7563,2549,Yes
ST_24170_FD_TN_LOUDON_37774-1328,FD,Outbound,FDS_SVC,Peak_2021,ST_24170_FD_TN_LOUDON_37774-1328,651,Yes
ST_24175_FD_TN_RIDGELY_38080-1314,FD,Outbound,FDS_SVC,Peak_2021,ST_24175_FD_TN_RIDGELY_38080-1314,895,Yes
ST_24176_FD_VA_CHURCHVILLE_24421-2400,FD,Outbound,FDS_SVC,Peak_2021,ST_24176_FD_VA_CHURCHVILLE_24421-2400,661,Yes
ST_2417_DT_PA_North Huntingdon_15642-2704,DT,Outbound,DTR_SVC,Peak_2021,ST_2417_DT_PA_North Huntingdon_15642-2704,1924,Yes
ST_24180_FD_ME_SKOWHEGAN_04976-1673,FD,Outbound,FDS_SVC,Peak_2021,ST_24180_FD_ME_SKOWHEGAN_04976-1673,635,Yes
ST_24181_FD_TN_MEMPHIS_38127-5829,FD,Outbound,FDS_SVC,Peak_2021,ST_24181_FD_TN_MEMPHIS_38127-5829,1218,Yes
ST_24183_FD_OH_SIDNEY_45365-1412,FD,Outbound,FDS_SVC,Peak_2021,ST_24183_FD_OH_SIDNEY_45365-1412,925,Yes
ST_24186_FD_FL_TITUSVILLE_32780-6959,FD,Outbound,FDS_SVC,Peak_2021,ST_24186_FD_FL_TITUSVILLE_32780-6959,664,Yes
ST_24189_FD_AZ_SIERRA VISTA_85635-1813,FD,Outbound,FDS_SVC,Peak_2021,ST_24189_FD_AZ_SIERRA VISTA_85635-1813,1231,Yes
ST_2418_DT_LA_Houma_70363-5705,DT,Outbound,DTR_SVC,Peak_2021,ST_2418_DT_LA_Houma_70363-5705,1696,Yes
ST_24190_FD_PA_SCRANTON_18510-1921,FD_Bulk_HV,Outbound,FDS_SVC,Peak_2021,ST_24190_FD_PA_SCRANTON_18510-1921,258,Yes
ST_24190_FD_PA_SCRANTON_18510-1921,FD_NHVRPCK,Outbound,FDS_SVC,Peak_2021,ST_24190_FD_PA_SCRANTON_18510-1921,768,Yes
ST_24193_FD_TX_McAllen_78501-1914,FD,Outbound,FDS_SVC,Peak_2021,ST_24193_FD_TX_McAllen_78501-1914,574,Yes
ST_24194_FD_KY_CORBIN_40701-2573,FD,Outbound,FDS_SVC,Peak_2021,ST_24194_FD_KY_CORBIN_40701-2573,429,Yes
ST_24195_FD_OH_AMELIA_45102-1239,FD,Outbound,FDS_SVC,Peak_2021,ST_24195_FD_OH_AMELIA_45102-1239,695,Yes
ST_24196_FD_NH_Claremont_3743,FD,Outbound,FDS_SVC,Peak_2021,ST_24196_FD_NH_Claremont_3743,1199,Yes
ST_2419_DT_IN_Indianapolis_46250-2052,DT,Outbound,DTR_SVC,Peak_2021,ST_2419_DT_IN_Indianapolis_46250-2052,1387,Yes
ST_241_DT_FL_Brandon_33511-4717,DT_Bulk_HV,Outbound,DTR_SVC,Peak_2021,ST_241_DT_FL_Brandon_33511-4717,1185,Yes
ST_241_DT_FL_Brandon_33511-4717,DT_Bulk_Non-HV,Outbound,DTR_SVC,Peak_2021,ST_241_DT_FL_Brandon_33511-4717,2883,Yes
ST_24200_FD_IN_INDIANAPOLIS_46254-1512,FD,Outbound,FDS_SVC,Peak_2021,ST_24200_FD_IN_INDIANAPOLIS_46254-1512,1808,Yes
ST_24203_FD_NY_CUBA_14727-1403,FD,Outbound,FDS_SVC,Peak_2021,ST_24203_FD_NY_CUBA_14727-1403,878,Yes
ST_24206_FD_KY_PIKEVILLE_41501-3211,FD,Outbound,FDS_SVC,Peak_2021,ST_24206_FD_KY_PIKEVILLE_41501-3211,422,Yes
ST_24207_FD_SC_SUMMERVILLE_29486,FD,Outbound,FDS_SVC,Peak_2021,ST_24207_FD_SC_SUMMERVILLE_29486,1099,Yes
ST_24209_FD_MS_LEAKESVILLE_39451-0658,FD,Outbound,FDS_SVC,Peak_2021,ST_24209_FD_MS_LEAKESVILLE_39451-0658,687,Yes
ST_2420_DT_FL_Miramar_33027-4154,DT_Bulk_HV,Outbound,DTR_SVC,Peak_2021,ST_2420_DT_FL_Miramar_33027-4154,935,Yes
ST_2420_DT_FL_Miramar_33027-4154,DT_Bulk_Non-HV,Outbound,DTR_SVC,Peak_2021,ST_2420_DT_FL_Miramar_33027-4154,2134,Yes
ST_24210_FD_LA_BOSSIER CITY_71111-2655,FD,Outbound,FDS_SVC,Peak_2021,ST_24210_FD_LA_BOSSIER CITY_71111-2655,371,Yes
ST_24214_FD_TX_TEXARKANA_75501-4151,FD,Outbound,FDS_SVC,Peak_2021,ST_24214_FD_TX_TEXARKANA_75501-4151,924,Yes
ST_24216_FD_OK_SHAWNEE_74801-7114,FD,Outbound,FDS_SVC,Peak_2021,ST_24216_FD_OK_SHAWNEE_74801-7114,860,Yes
ST_24218_FD_IN_CRAWFORDSVILLE_47933-3145,FD,Outbound,FDS_SVC,Peak_2021,ST_24218_FD_IN_CRAWFORDSVILLE_47933-3145,656,Yes
ST_2421_DT_PA_Dubois_15801,DT,Outbound,DTR_SVC,Peak_2021,ST_2421_DT_PA_Dubois_15801,1697,Yes
ST_24220_FD_GA_Atlanta_30349-7315,FD,Outbound,FDS_SVC,Peak_2021,ST_24220_FD_GA_Atlanta_30349-7315,1721,Yes
ST_24221_FD_NY_NIAGARA FALLS_14305-3216,FD,Outbound,FDS_SVC,Peak_2021,ST_24221_FD_NY_NIAGARA FALLS_14305-3216,1426,Yes
ST_24223_FD_FL_TAMPA_33615-4715,FD,Outbound,FDS_SVC,Peak_2021,ST_24223_FD_FL_TAMPA_33615-4715,927,Yes
ST_24224_FD_GA_CONYERS_30012-5280,FD,Outbound,FDS_SVC,Peak_2021,ST_24224_FD_GA_CONYERS_30012-5280,1159,Yes
ST_24225_FD_FL_LAKELAND_33801-5280,FD,Outbound,FDS_SVC,Peak_2021,ST_24225_FD_FL_LAKELAND_33801-5280,978,Yes
ST_24227_FD_PA_EASTON_18042-7239,FD_Bulk_HV,Outbound,FDS_SVC,Peak_2021,ST_24227_FD_PA_EASTON_18042-7239,190,Yes
ST_24227_FD_PA_EASTON_18042-7239,FD_NHVRPCK,Outbound,FDS_SVC,Peak_2021,ST_24227_FD_PA_EASTON_18042-7239,537,Yes
ST_24228_FD_NY_LIVERPOOL_13088-6047,FD,Outbound,FDS_SVC,Peak_2021,ST_24228_FD_NY_LIVERPOOL_13088-6047,631,Yes
ST_24229_FD_OH_MONROE_45050-1329,FD,Outbound,FDS_SVC,Peak_2021,ST_24229_FD_OH_MONROE_45050-1329,642,Yes
ST_24231_FD_NC_Charlotte_28215-4168,FD,Outbound,FDS_SVC,Peak_2021,ST_24231_FD_NC_Charlotte_28215-4168,917,Yes
ST_24232_FD_TX_NEW BOSTON_75570-2805,FD,Outbound,FDS_SVC,Peak_2021,ST_24232_FD_TX_NEW BOSTON_75570-2805,443,Yes
